id	x	y	z	longitude	latitude	continent
18589	-20.160874784686055	45.529192061210686	-40.20736	113.88433978932478	-38.92039196489149	Continentless
34736	-14.724975044831137	-59.13877554776646	-19.5392	-103.9817761720348	-17.77621352994846	Continentless
79312	17.794922274520797	48.70045599742742	37.51808	69.92792934022351	35.88922425295192	Eurasia
84974	-45.732465989514225	-0.7726164147396345	44.76544	-179.0321219741518	44.383695765228175	Continentless
69685	-43.147447253305096	39.99354407217313	25.19552	137.1724390547221	23.183674441092485	Continentless
84115	-35.770962373764235	-30.16165912890641	43.66592	-139.86280299162863	43.02206822577452	Continentless
64779	-21.174738386876875	57.35696515107579	18.91584	110.26286854047366	17.191120452859867	Continentless
38824	6.218592736416026	62.0697305080745	-14.30656	84.27878727318488	-12.917039758187274	Continentless
85951	-19.41693390430071	40.0188758182438	46.016	115.88240113885692	45.971980187070834	Eurasia
28550	-54.64592207797218	-18.865867996193355	-27.45728	-160.95336263781977	-25.40538294731686	Continentless
79436	25.05388719532579	-45.26324643862712	37.6768	-61.034812864471405	36.06481043039769	Continentless
22430	21.23591517276635	48.985607024927965	-35.290879999999994	66.5626235938964	-33.464485541604894	Continentless
51442	-54.65568551874187	-33.246863521330695	1.84448	-148.6879961045593	1.651493038986568	Continentless
47175	-58.792486462826794	25.02716166327951	-3.61728	156.94120540699834	-3.240084102431807	Continentless
4744	-17.893396067832157	-20.495413401004853	-57.92896	-131.12238743647382	-64.84214530897981	Continentless
55567	62.94963099857732	-9.087669771319405	7.12448	-8.214702510740551	6.3914133722749416	Africa
16053	46.69200451508182	-5.25882748623483	-43.45344	-6.426029314656887	-42.76242713330558	Continentless
78750	33.15940870362789	-40.525397231703565	36.79872	-50.708674538497974	35.098231595292155	Continentless
33264	58.86621525374244	-13.107568348494723	-21.42336	-12.553094516301767	-19.556728259042178	Continentless
91108	-36.04866747114705	-5.286690260745822	52.61696	-171.6568049063976	55.299593287989765	Continentless
26818	41.81122753205645	38.30483954652473	-29.67424	42.49397202775744	-27.62353397325011	Continentless
4621	-19.86322975585653	-18.09481248054414	-58.0864	-137.6674092818168	-65.17576810313636	Continentless
58434	46.15544125019982	-43.00185607414816	10.79424	-42.97423396929122	9.709917765135067	Continentless
65986	-8.849918574022018	59.991954498859094	20.4608	98.39166014477406	18.644783131931604	Eurasia
84976	-3.228359020112208	-45.62240539512642	44.768	-94.04765007422787	44.38690268359423	North America
23517	54.12632818479479	-4.142842140546721	-33.89952	-4.3768987972597415	-31.983836267317063	Continentless
56964	-43.576384395799394	46.0180787432497	8.91264	133.43891958636607	8.005027910217771	Continentless
9336	-22.293410522594353	-29.827444171954777	-52.0512	-126.77490521033748	-54.41961489570968	Continentless
38081	60.670208830795936	13.503014577034657	-15.2576	12.547476451316422	-13.792126292800278	Africa
36839	-56.91436218034968	23.935785732546627	-16.84736	157.1904265983412	-15.262399503070474	Continentless
40057	-7.867296990962051	62.22616417579987	-12.72832	97.20571357650088	-11.471472126502348	Continentless
91343	2.522636711585707	-35.907478059643225	52.91776	-85.9813566652956	55.77548485898957	Continentless
99018	5.94228658826762	11.14274572110908	62.74176	61.929559294112664	78.6199679637983	Continentless
77433	44.88381170200782	-29.129426481431217	35.11296	-32.98342063863356	33.27376122916334	Continentless
57559	50.97410155293396	37.47065586954111	9.67424	36.319309813838125	8.694156231348796	Africa
27216	47.003330820293506	32.18852796817596	-29.1648	34.40388011268831	-27.10998250878886	Continentless
61789	-46.565717681384285	41.230654612412046	15.08864	138.4773781536814	13.636426396292867	Continentless
70102	47.14593151100414	34.80323681270619	25.72928	36.43483018893361	23.704519311448543	Continentless
96137	-18.391629646235256	-16.442736825398633	59.05408	-138.20221254680618	67.32702364012025	North America
96315	-16.929446433895606	-17.176955625356296	59.28192	-134.58421345354645	67.8621663762492	North America
79092	7.571586930842199	51.498695406372185	37.23648	81.63602034855317	35.57865381780161	Eurasia
41119	-45.335851489098104	-43.71964453511534	-11.36896	-136.0397075637087	-10.232326554353948	Continentless
87715	-41.07248698250604	-8.870144356518233	48.27392	-167.81338312793184	48.962497471312815	Continentless
94865	-27.95574927399764	4.091429418061724	57.42592	171.67365910135365	63.802807183791955	Eurasia
82142	6.012305681890645	48.65504173009315	41.14048	82.95566773307374	40.00242265471476	Eurasia
97479	19.945232104117405	2.2296141655642865	60.77184	6.378432302382064	71.72456289084442	Continentless
77883	52.53864736450313	7.873288209305469	35.68896	8.522756844328484	33.892744631813436	Africa
37872	41.27894840333996	-46.37908006526215	-15.52512	-48.32983709077041	-14.03886423000193	South America
32248	57.69975118961692	15.822951946798694	-22.72384	15.335180322166144	-20.79712168570278	Africa
12051	-32.08593720418342	-26.586930205068768	-48.576	-140.3543010631323	-49.376119233690154	Continentless
18599	-49.79278654923805	1.0371856480003852	-40.19456	178.80669928894616	-38.905664872003186	Continentless
69131	59.018549495428736	-3.636898471999032	24.4864	-3.526277224302305	22.494825913087983	Africa
40536	-22.507273057373073	58.67405379280392	-12.1152	110.98673360836491	-10.911935826192964	Continentless
24028	17.94498661018127	-51.65963777231519	-33.24544	-70.84432836660727	-31.29603633332411	South America
16890	-7.97727751803076	47.28765524186963	-42.38208	99.57546080365252	-41.469403181674174	Continentless
77075	-31.018313912929457	-43.96492447077064	34.65472	-125.20389072507894	32.784445798275925	Continentless
64135	-16.160762813540998	59.2243754663067	18.09152	105.26291676485684	16.420220806162693	Eurasia
2463	16.064942269252583	-11.634459163879562	-60.84864	-35.91258930011111	-71.94510294585073	Continentless
46223	58.148116783730785	26.294698439039117	-4.83584	24.33258104304307	-4.3333992457913	Africa
82234	41.38204490306059	26.101417427861595	41.25824	32.241375129590416	40.14018822314919	Eurasia
18011	41.076617606232375	27.056206278622295	-40.9472	33.37196071120909	-39.77690761996613	Continentless
24152	-50.86350652817638	20.351232476185785	-33.08672000000001	158.19292942869782	-31.12989300926289	Continentless
75631	13.287246918693151	53.32156400896057	32.8064	76.00739752959397	30.837170149086464	Eurasia
64409	-40.89997140347585	-45.64072877351168	18.44224	-131.86443294551736	16.747829927610546	Continentless
77722	-52.834652449293706	-6.742753700673218	35.48288	-172.7272310995757	33.67077511076332	Continentless
74648	-22.52485917765968	-50.92488899979067	31.54816	-113.86054128318756	29.53400310562287	Continentless
52188	-40.652801795181574	-49.350919847476824	2.79936	-129.47997743280445	2.506917196790847	Continentless
1130	12.54440977217163	5.052204632974123	-62.55488	21.93688940035947	-77.80111321838639	Antarctica
33873	-34.93583957609729	49.49059489607692	-20.64384	125.2185990106402	-18.81781368726944	Australia
44804	56.28073312510104	29.735968896868886	-6.65216	27.849768046769416	-5.966098870824512	Africa
92682	-12.013599505813666	31.097475255903223	54.63168	111.12258033400704	58.60761109836468	Eurasia
28818	22.683466811975457	53.3505231709344	-27.11424	66.9658719520332	-25.065875218148378	Continentless
77832	-53.152803284245294	-1.3164065800210714	35.62368	-178.58127660374055	33.82236900090904	Continentless
2169	5.955106528857254	17.664681690547418	-61.22496	71.37004141102074	-73.06582110310988	Antarctica
74264	-35.30821645827091	43.41445568524713	31.05664	129.12085393135146	29.029508303879897	Continentless
2219	15.253792161280716	11.0751431854785	-61.16096	35.981838909128015	-72.87020918787917	Antarctica
26770	-54.15761383728555	16.695574215613455	-29.73568	162.86664642957484	-27.68563187580707	Continentless
45128	-27.25508190739585	57.569565331584215	-6.23744	115.33421583450207	-5.592924637233509	Continentless
39936	-62.508905812321146	4.76023653890897	-12.8832	175.6451636310822	-11.612989790477345	Continentless
20016	-0.27266205162540574	51.213668554064775	-38.3808	90.30504038529554	-36.848414748630994	Continentless
11623	34.41658785690295	22.32368302817616	-49.12384	32.96871235307268	-50.135281756391045	Continentless
33147	-33.81991836350399	-49.86796181268617	-21.57312	-124.1447006618719	-19.699071409389383	Continentless
54056	44.29825119910528	45.8990706718662	5.1904	46.01677709646912	4.6517965606916265	Africa
71817	56.600358165203666	10.612392392870806	27.92448	10.61948437400008	25.86931730956511	Africa
11350	-27.475348100822764	29.89146722361107	-49.47328	132.58829801340863	-50.62586222072708	Continentless
9098	-34.57262584897797	-12.633271935685531	-52.35584	-159.92706130132586	-54.891061195828954	Continentless
68035	-42.22114632670931	-42.19627835802822	23.08352	-135.0168783828054	21.141963018867077	Continentless
9976	14.209786618474958	35.6281369181355	-51.232	68.2561027654308	-53.17787539796159	Continentless
60501	-38.933283859486394	48.985363200824146	13.44	128.47747460244778	12.12235224478911	Continentless
99483	-8.588596622015146	-3.265808632285461	63.33696	-159.18072397349283	81.7454545518467	Continentless
8795	-9.33676886269016	35.027545835560616	-52.74368	104.92544586014674	-55.499373984463915	Continentless
46934	-63.74722070142928	4.108559512245911	-3.92576	176.31234146612312	-3.516730810245728	Continentless
57605	-62.10133807588413	-12.0287233009303	9.73312	-169.03783648790355	8.747484890752812	Continentless
69893	53.45471078959133	-24.295939415950738	25.46176	-24.44248335315325	23.443215714639173	Continentless
16966	0.8506874389470408	48.03407144768406	-42.2848	88.98539300077461	-41.35328064129437	Continentless
42151	-57.718388845007354	25.760925548910897	-10.048	155.9477927972176	-9.032808160441656	Continentless
67679	-47.3375453683087	-36.64884248428203	22.62784	-142.25287656932647	20.705215893001988	Continentless
59914	-56.6022886840547	-27.04032785817016	12.68864	-154.46502802532717	11.435226982399046	Continentless
77711	-9.380516484497582	-52.44015767562174	35.4688	-100.14182654915923	33.65563043252997	North America
1767	-0.1497145245570305	-16.85850692471717	-61.73952	-90.50881047375832	-74.72663924427397	Antarctica
16214	-46.984585420760176	4.256123338166996	-43.24736	174.8239586292473	-42.51164184779253	Continentless
57429	2.5715401444037527	-63.23755339843659	9.50784	-87.67136368123982	8.54348567026413	Continentless
511	-9.116892842753028	0.12048673685792163	-63.3472	179.2428363737965	-81.80955386140502	Continentless
76123	-11.520610886407548	53.34134165221557	33.43616	102.1874849109658	31.49606464651833	Eurasia
95769	11.030780411138524	23.288394274394335	58.58304	64.65495786712668	66.25690365046512	Eurasia
36580	-41.01339081930247	46.030292802118424	-17.17888	131.70131555814746	-15.570269257037031	Australia
43678	30.203279629701697	55.841365747772024	-8.09344	61.59208838940216	-7.265076756774824	Continentless
25095	1.577169871133935	55.47250254220723	-31.879679999999997	88.37143024299385	-29.87569795091282	Continentless
4425	-26.16910343414153	2.817762881223718	-58.33728	173.8543445256038	-65.71625668231637	Continentless
9855	-31.884053288163955	20.947451152422374	-51.38688	146.6955528200125	-53.409853528991555	Continentless
93547	26.349250644270125	-17.17248516758802	55.738879999999995	-33.09332294874372	60.56572605722161	Continentless
26183	-28.200505609097885	-48.69570695071218	-30.48704	-120.07585619820014	-28.447936481449705	Continentless
48018	-59.249545685351414	24.063430216447863	-2.53824	157.89611122508057	-2.272946740151476	Continentless
26209	-5.177749726361644	-56.05139971163577	-30.45376	-95.27772149918457	-28.414056442683034	Continentless
88756	33.76094911736904	-22.25765921507513	49.6064	-33.39575921734672	50.8140997979313	Continentless
29448	-55.77138899267472	-17.130374320550068	-26.30784	-162.92547957181992	-24.271439753449833	Continentless
21188	-44.73723546314218	-27.09978148077534	-36.88064	-148.79442625907885	-35.187918599091304	Continentless
79595	42.13702658628799	29.758231586639344	37.88032	35.23070317950854	36.29053250736263	Continentless
37619	-61.99438131644438	-1.2276612357205867	-15.848959999999998	-178.8655324311913	-14.337903373382924	Continentless
57751	5.32212183486322	-63.00213186214314	9.92	-85.17138779343139	8.916796252990956	Continentless
78435	22.88159135633168	47.41095760403334	36.39552	64.23700122342859	34.65822934218123	Eurasia
51146	-37.95971396657593	-51.506428066948494	1.4656	-126.38983729335214	1.3121880553177772	Continentless
65512	-27.689869778326948	54.17643970410843	19.85408	117.07181986272072	18.072489208023008	Continentless
13520	-43.76292604400045	-0.5654851058580947	-46.69568	-179.25969056875175	-46.854546768956574	Continentless
22187	53.17637562532559	0.8811172838379518	-35.60192	0.9492877530968924	-33.798923329294304	Continentless
76919	3.755372797738902	53.80285674337751	34.45504	86.00730108082756	32.572066576578486	Eurasia
17609	-30.354475521296592	-38.15138625960275	-41.46176	-128.50689117357035	-40.37894440460958	Continentless
72685	-56.7095173424605	6.080231995143888	29.035520000000002	173.88028894113577	26.98003522382349	Continentless
83088	37.08380768896846	-30.449195612331103	42.35136	-39.38912360274384	41.43271047076404	Continentless
1402	7.561776971863808	13.005518669756718	-62.20672	59.82506779006097	-76.40463025740668	Antarctica
42901	61.22837386694562	-16.263286556213995	-9.088	-14.875244731178952	-8.163594195786963	Continentless
93049	22.707170016479516	23.328432004082355	55.10144	45.773173970112026	59.42454310653224	Eurasia
99203	-11.373096649513592	-0.5946872516056766	62.97856	-177.00678996289182	79.74977536833586	Continentless
44942	-42.421206777658334	47.48166863387127	-6.47552	131.77832914154445	-5.807124164782011	Continentless
77358	-50.30823057524287	-18.40908603778577	35.01696	-159.90111688579393	33.17102540229306	Continentless
44848	-8.318171593718146	63.113413122979345	-6.59584	97.50814984510347	-5.915406336548402	Continentless
79830	-26.38197247727225	44.07032565972311	38.18112	120.90615142061094	36.62534886229451	Eurasia
68020	-36.42505141078451	47.29960647467699	23.06432	127.59958236776254	21.123534953624787	Continentless
48909	50.090027637758446	39.81250303900768	-1.39776	38.47834264134543	-1.251439324437038	Africa
44072	-28.322365831935283	-56.888037857774854	-7.58912	-116.46694732551552	-6.8101574321308105	Continentless
48140	33.84294457213498	-54.26767728179454	-2.38208	-58.051102879538576	-2.1330416007746367	South America
61458	24.888077192099253	-57.10974139215226	14.66496	-66.45272128378627	13.246445250221864	Continentless
90396	-37.50088225722155	4.026755340222014	51.7056	173.87119872056022	53.891260249019595	Continentless
39972	-5.0658793609624295	-62.494361476902654	-12.83712	-94.63434217028085	-11.570877895038825	Continentless
1715	-12.746245172296756	-10.655595198828696	-61.80608	-140.10507987178948	-74.95450284445565	Continentless
64134	-28.08921985588284	-54.58698512127481	18.09024	-117.22931918510533	16.419026169985493	Continentless
82673	-40.320813779453225	26.857144184314457	41.82016	146.33295716296894	40.80146807008536	Continentless
99072	-11.773482135252015	-3.4897667596133024	62.81088	-163.48969940793228	78.93796011482209	Continentless
45834	-36.71528995761895	-52.14919450567156	-5.33376	-125.14720349222856	-4.7805751524089795	Continentless
99900	-0.7117337783576987	4.003069036420041	63.87072	100.08166716071788	86.35760997212958	Continentless
55668	-51.11607401012817	37.82234714627714	7.25376	143.5011284354354	6.507888040750915	Continentless
11644	37.11510362973194	17.548720788497917	-49.09696	25.30566730227718	-50.09775343377835	Continentless
49433	61.64142353642791	-17.199020822160534	-0.72704	-15.59001957849432	-0.6508940553834462	Continentless
19667	-47.65008176602649	-17.829565287482204	-38.82752	-159.48530615149056	-37.3498305512334	Continentless
8807	-9.490644661174464	-35.009312102538104	-52.72832	-105.167722740308	-55.47510424316325	Continentless
62290	61.56279795206852	7.65451011537558	15.72992	7.087589084712457	14.227933978919596	Africa
41234	-20.96276125553804	-59.419144583591184	-11.22176	-109.43257331806282	-10.098444607795331	Continentless
31759	26.71085859184319	-53.26648797535798	-23.34976	-63.3681992093193	-21.397736364515747	South America
69244	27.81957147880726	-52.10933996179509	24.63104	-61.9036148785807	22.635049168130905	Continentless
87097	-36.39684244719767	-22.72984748693817	47.48288	-148.01520020453307	47.89522795681203	Continentless
26361	-25.126136602220896	-50.48819738123491	-30.2592	-116.45785710493956	-28.21620463885863	Continentless
74959	43.23451738195288	-34.730595396739375	31.946240000000003	-38.77516084496267	29.9444415906373	Continentless
67367	10.596442782878077	-59.07292169208148	22.22848	-79.83049295751351	20.3234816851945	Continentless
5432	16.026000017005238	-24.179671392153963	-57.04832	-56.46405386252337	-63.04717255673181	Continentless
2121	-18.05257776779026	-3.75254726524326	-61.2864	-168.2572841871619	-73.2556946469689	Continentless
33978	3.2749510984087564	60.53625001756742	-20.50944	86.90337375666469	-18.69074600908728	Continentless
7039	32.37601418814586	4.872784690439152	-54.99136	8.559117726632225	-59.23135693502168	Continentless
43101	-58.09851048008485	-25.348744663108477	-8.832	-156.4280547387514	-7.932131351546491	Continentless
33563	2.768675352885369	-60.379018749733966	-21.04064	-87.37454547762252	-19.193529817049964	Continentless
34788	35.50207113794431	-49.562276343472575	-19.47264	-54.3855067740036	-17.713649282406923	South America
51694	-31.3564990327848	55.75010229627715	2.16704	119.35546328589945	1.940405993944444	Continentless
30826	18.876402019288182	56.01136947804626	-24.544	71.37565947600608	-22.550649950493217	Continentless
18517	20.57326594493287	-45.262450399074346	-40.29952	-65.55664860794911	-39.026517460834	South America
16708	13.152184703295804	-45.90183442226238	-42.61504	-74.01148208945699	-41.74833611413708	Continentless
50559	41.704307037899326	-48.5411231401893	0.71424	-49.33233992112707	0.6394341729531979	Continentless
9326	-36.44718462851971	7.546034498635499	-52.064	168.30273529004197	-54.43931416047703	Continentless
75736	43.4203659610177	33.5495978391887	32.9408	37.69217227561845	30.977404677823316	Eurasia
75526	-22.666332818876864	50.14755998594453	32.672	114.32262278356949	30.69714023112357	Eurasia
93170	27.18388441527411	-17.42915741378846	55.25632	-32.66627608447004	59.69823406965564	Continentless
80454	50.640061321786945	-3.4865832702027384	38.97984	-3.9386158030149545	37.521565837012226	Eurasia
71752	35.971243953392346	-45.02146972731049	27.84128	-51.37585237353886	25.78656651600923	Continentless
90968	36.689891858850935	-0.3649130968104883	52.43776	-0.569837901097344	55.01877969452675	Continentless
53123	-63.86948940354295	-0.8479555325100135	3.99616	-179.2393642182055	3.5798772240984587	Continentless
2455	19.05096618538413	-5.409012160177711	-60.85888	-15.85047689980786	-71.97470528251537	Continentless
31877	0.7449967577884282	-59.64280652511655	-23.19872	-89.28435711378705	-21.252579645915677	Continentless
1733	-1.5264841085191916	-16.6290653563223	-61.78304	-95.2448327724714	-74.87524759855816	Antarctica
49561	58.726841024740374	25.433068022062734	-0.5632	23.41618201665933	-0.5042093675201538	Africa
7577	-33.4174787790082	-5.521477397955808	-54.30272	-170.6179411937376	-58.046728684102966	Continentless
22631	-45.17286477154805	28.77601708665453	-35.0336	147.5020495362861	-33.188824307696855	Australia
27718	-33.27533436110755	46.63940338961141	-28.52224	125.50632699368153	-26.46557310843304	Australia
83393	-36.88482361389792	30.14385076718033	42.74176	140.74284113570863	41.9005730691746	Continentless
97578	5.718266134014098	18.83259998903463	60.89856	73.1097913486341	72.08986109664136	Continentless
98913	-2.3616333571675208	13.06679615348436	62.60736	100.24478454808856	78.02548983278396	Continentless
55148	63.10979599911123	8.351634376872854	6.58816	7.5384344551236895	5.908494079166368	Africa
36795	2.6580182616806636	61.67009438437865	-16.90368	87.5320448000071	-15.314669619620524	Continentless
48722	-62.47931721738492	-13.771519820084796	-1.63712	-167.56978000157434	-1.4657859224378624	Continentless
29024	-58.09396999644138	-0.3715881308229077	-26.85056	-179.63352235576642	-24.805549176557573	Continentless
32868	9.901333181157073	59.30453755639713	-21.93024	80.52146929869163	-20.039018752551343	Continentless
72598	-12.788557587611168	-55.64032497319506	28.92416	-102.94423870557024	26.86822062326425	North America
18147	30.156337240975155	39.04033823718969	-40.77312	52.31604990605984	-39.57442545810403	Continentless
59812	-61.53350902295149	-12.325659983787771	12.55808	-168.67309492146524	11.316001409923205	Continentless
73820	53.68699095254162	-16.857323216908238	30.48832	-17.431907851837764	28.449239776548563	Continentless
44079	63.54024643787282	1.0854754666924598	-7.58016	0.9787043242194504	-6.802079093801595	Continentless
24727	19.99520367874488	-51.47448635321295	-32.35072	-68.77139934307291	-30.363221016854546	South America
33083	48.504586195900366	35.69824030064888	-21.65504	36.35219854055128	-19.776987870359164	Continentless
95657	25.2639133793674	-6.522153191808724	58.43968	-14.475468528632746	65.94013727695784	Continentless
82164	22.84217065409118	-43.35179719872956	41.16864	-62.2151413677592	40.035341264266606	Continentless
71494	-47.69497808275021	32.62409759371708	27.51104	145.62727253622953	25.458675720315583	Continentless
26443	-34.68131736095326	44.54130707704077	-30.15424	127.90549079195571	-28.10962102145655	Australia
42990	61.727071260003704	-14.326009975426672	-8.97408	-13.066245184548675	-8.060576894648204	Continentless
9176	2.878075830690089	-36.83784933343419	-52.256	-85.53265720427913	-54.73594962466743	Continentless
48634	38.40051357088824	51.16970683357907	-1.74976	53.11345640175751	-1.566661826819848	Continentless
97389	-16.10415537459985	12.547039634158594	60.65664	142.07719680578967	71.39848933965527	Eurasia
86957	39.66065799012455	16.893610219487417	47.30368	23.071766800767644	47.65650693293801	Eurasia
99553	3.64986905211456	-7.729808695486328	63.42656	-64.72420747614359	82.3243273943249	Continentless
88164	40.56227351630214	8.031957254560911	48.84864	11.20055840506807	49.752441334817256	Eurasia
25668	-40.50356793016368	38.540533452315046	-31.14624	136.42262957129887	-29.121288449124737	Australia
26393	-54.03551779073056	16.217915661084238	-30.21824	163.29369329384883	-28.174598400103314	Continentless
51113	-1.5257349096928392	63.96597673213272	1.42336	91.36637635789732	1.274363204842085	Continentless
57177	63.16037475089817	4.732620061626017	9.18528	4.285176928301456	8.25158505057844	Africa
75132	21.067667151240784	-51.160470719317374	32.16768	-67.61834150151282	30.17348971685268	Continentless
65738	60.74645656362145	0.3362482333818597	20.14336	0.31714455416388165	18.345118549567285	Africa
90781	-33.10661346897087	16.591539472157397	52.1984	153.38203945598252	54.64673179561351	Continentless
24186	-52.395246568071784	16.08990586768494	-33.0432	162.92895172741052	-31.084388444789184	Continentless
63149	52.31823232576536	-32.795922240328004	16.82944	-32.0817298978111	15.245770832876472	Continentless
3190	5.46267785136963	21.817030957620126	-59.91808	75.94294632236391	-69.42614673333514	Continentless
87526	-6.50418343362998	-41.79261386730548	48.032	-98.84597767077628	48.63370801109589	North America
93310	-29.273546723017297	12.88264664519382	55.43552	156.24675691022964	60.017720167817224	Continentless
87654	21.15635542609636	-36.40837309986651	48.19584	-59.8397760756223	48.85614436437	Continentless
53792	62.436603773424274	-13.195603324214524	4.85248	-11.933513693535303	4.348339004737346	Continentless
87987	-26.708624364138693	-31.914616103737437	48.62208	-129.92520473823035	49.43951992234083	Continentless
97238	18.897183472763565	9.114743787244448	60.46336	25.74956836150723	70.86345318664068	Eurasia
91086	32.64661565666534	-16.267040318569762	52.5888	-26.485995805565437	55.255334128514434	Continentless
47020	-40.51202192496033	-49.39854922656265	-3.81568	-129.35536683713303	-3.4180013238739155	Continentless
53496	62.80170177316876	11.486215975419054	4.4736	10.364645117671904	4.008243571031843	Africa
