id	x	y	z	longitude	latitude
35214	41.45527545346736	44.93567825801171	-18.92736	47.30700790986711	-17.201916307519387
35269	43.711331768887355	42.77539636927587	-18.85696	44.379985157784695	-17.135951457635407
35303	40.039104415779065	46.24850908892892	-18.81344	49.11600745649738	-17.095184901709093
35358	42.36345928259539	44.159209335882394	-18.74304	46.18898470441496	-17.029257873772234
35502	43.25668263028537	43.36396337726025	-18.55872	45.070961498962816	-16.856758655665637
35536	39.53714008904076	46.79745636826392	-18.5152	49.80698379767551	-16.816052690181248
35591	41.88973603929705	44.73297852276347	-18.4448	46.87996104559309	-16.750223294367967
35680	40.47929711284161	46.05871626170114	-18.33088	48.68896059222336	-16.64374751931162
35735	42.79307958274936	43.9466404858674	-18.26048	45.761937840140945	-16.577977468585985
35824	41.407258337816714	45.30056641049544	-18.14656	47.57093738677122	-16.471597114653157
35879	43.681243120508725	43.14164390819396	-18.07616	44.6439146346888	-16.40588565632784
35913	39.97843878236072	46.61060316232173	-18.03264	49.37993693340149	-16.36527512890999
35968	42.320617394921626	44.523289158541026	-17.96224	46.45291418131907	-16.299599509966658
36057	40.91612538347302	45.86183769520706	-17.84832	48.26191372794934	-16.193370986139687
36112	43.21897372688151	43.72717542294181	-17.77792	45.33489097586693	-16.12775275322441
36146	39.46913842872832	47.15589219104948	-17.7344	50.07091327457962	-16.087199626663896
36201	41.839392798243004	45.09377245556564	-17.664	47.1438905224972	-16.02161649185091
36290	40.416438291765154	46.4166587315539	-17.55008	48.95289006912747	-15.915536657759048
36345	42.74783734379723	44.3066946355272	-17.47968	46.025867317045055	-15.850009716492904
36434	41.3495044643394	45.65795505906913	-17.36576	47.83486686367533	-15.74402022201949
36523	39.90830006495243	46.96489755700653	-17.25184	49.6438664103056	-15.638085973154142
36578	42.26793017294859	44.88006459911953	-17.18144	46.71684365822318	-15.572648411745513
36756	39.391815568267916	47.506423915882834	-16.9536	50.33484275148373	-15.361010868040616
37044	41.282197986410004	46.00781706633391	-16.58496	48.09879634057943	-15.019038915394532
37133	39.82887237298326	47.31137037557685	-16.47104	49.90779588720971	-14.913471360611721
37277	40.77657501666125	46.56193382530624	-16.28672	48.78977268175756	-14.742774902153359
37421	41.70978920189692	45.79308025207873	-16.1024	47.67174947630542	-14.5722121586324
37510	40.26258530409038	47.10936989517528	-15.988479999999997	49.48074902293569	-14.466860972698175
37654	41.20551765425092	46.350122346544204	-15.80416	48.36272581748354	-14.296510733932987
37743	39.74033455213463	47.64999662567475	-15.69024	50.17172536411382	-14.191289425005632
37887	40.69286856792473	46.900499919160815	-15.50592	49.05370215866167	-14.02114697073913
38031	41.63088454378753	46.13152962499545	-15.3216	47.935678953209525	-13.85113059350432
38120	40.17194716043672	47.444084250374985	-15.20768	49.7446784998398	-13.746113294195357
38264	41.119637122419455	46.684837980129515	-15.02336	48.62665529438765	-13.576297164758728
38497	40.60010576136147	47.231369376208676	-14.72512	49.31763163556578	-13.30178172566185
38730	40.07239704362764	47.77099673068862	-14.42688	50.00860797674391	-13.02757689486807
38874	41.02472523551051	47.01192831609087	-14.24256	48.89058477129176	-12.858263356678936
39107	40.498454044325825	47.55450724965226	-13.94432	49.58156111246989	-12.584545642495737
